GEO.id,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,PENITEM.id,PENITEM.display-label,AMOUNT
0400000US46,South Dakota,1,State and Local ,1,   Total Contributions,237878
0400000US46,South Dakota,1,State and Local ,11,   Employee contributions,109532
0400000US46,South Dakota,1,State and Local ,12,   Government contributions,128346
0400000US46,South Dakota,1,State and Local ,121,   State government contributions,42188
0400000US46,South Dakota,1,State and Local ,122,   Local government contributions,86158
0400000US46,South Dakota,1,State and Local ,2,   Earnings on investments,1815804
0400000US46,South Dakota,1,State and Local ,3,   Total payments,509266
0400000US46,South Dakota,1,State and Local ,31,   Benefits,445271
0400000US46,South Dakota,1,State and Local ,32,   Withdrawals,24948
0400000US46,South Dakota,1,State and Local ,39,   Other payments,39047
0400000US46,South Dakota,1,State and Local ,4,   Total cash and investment holdings,11069694
0400000US46,South Dakota,1,State and Local ,41,   Total cash and short-term investments,5869
0400000US46,South Dakota,1,State and Local ,411,   Cash and demand deposits,5869
0400000US46,South Dakota,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",0
0400000US46,South Dakota,1,State and Local ,42,   Total securities,9520012
0400000US46,South Dakota,1,State and Local ,421,   Governmental securities,21056
0400000US46,South Dakota,1,State and Local ,4211,   Federal government,6359
0400000US46,South Dakota,1,State and Local ,42111,   U.S. Treasury,6359
0400000US46,South Dakota,1,State and Local ,42112,   Federal agency,0
0400000US46,South Dakota,1,State and Local ,4212,   State and local government,14697
0400000US46,South Dakota,1,State and Local ,422,   Nongovernmental securities,9498956
0400000US46,South Dakota,1,State and Local ,4221,   Corporate bonds,2151325
0400000US46,South Dakota,1,State and Local ,4222,   Corporate stocks,7234587
0400000US46,South Dakota,1,State and Local ,4223,   Mortgages,0
0400000US46,South Dakota,1,State and Local ,4224,   Funds held in trust,0
0400000US46,South Dakota,1,State and Local ,4225,   Foreign and international securities,113043
0400000US46,South Dakota,1,State and Local ,4229,   Other nongovernmental securities,1
0400000US46,South Dakota,1,State and Local ,43,   Total other investments,1543813
0400000US46,South Dakota,1,State and Local ,431,   Real property,0
0400000US46,South Dakota,1,State and Local ,432,   Miscellaneous investments,1543813
0400000US46,South Dakota,1,State and Local ,6,   Total Membership,56117
0400000US46,South Dakota,1,State and Local ,61,   Active membership,40051
0400000US46,South Dakota,1,State and Local ,62,   Inactive membership,16066
0400000US46,South Dakota,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,25236
0400000US46,South Dakota,1,State and Local ,8,   Covered payroll,N
0400000US46,South Dakota,1,State and Local ,9,   Pension obligations,N
0400000US46,South Dakota,2,State,1,   Total Contributions,218727
0400000US46,South Dakota,2,State,11,   Employee contributions,106176
0400000US46,South Dakota,2,State,12,   Government contributions,112551
0400000US46,South Dakota,2,State,121,   State government contributions,42188
0400000US46,South Dakota,2,State,122,   Local government contributions,70363
0400000US46,South Dakota,2,State,2,   Earnings on investments,1736168
0400000US46,South Dakota,2,State,3,   Total payments,488002
0400000US46,South Dakota,2,State,31,   Benefits,425824
0400000US46,South Dakota,2,State,32,   Withdrawals,24667
0400000US46,South Dakota,2,State,39,   Other payments,37511
0400000US46,South Dakota,2,State,4,   Total cash and investment holdings,10604644
0400000US46,South Dakota,2,State,41,   Total cash and short-term investments,2598
0400000US46,South Dakota,2,State,411,   Cash and demand deposits,2598
0400000US46,South Dakota,2,State,412,"   Time, savings deposits and nonfederal short-term investments",0
0400000US46,South Dakota,2,State,42,   Total securities,9083525
0400000US46,South Dakota,2,State,421,   Governmental securities,0
0400000US46,South Dakota,2,State,4211,   Federal government,0
0400000US46,South Dakota,2,State,42111,   U.S. Treasury,0
0400000US46,South Dakota,2,State,42112,   Federal agency,0
0400000US46,South Dakota,2,State,4212,   State and local government,0
0400000US46,South Dakota,2,State,422,   Nongovernmental securities,9083525
0400000US46,South Dakota,2,State,4221,   Corporate bonds,2081961
0400000US46,South Dakota,2,State,4222,   Corporate stocks,7001563
0400000US46,South Dakota,2,State,4223,   Mortgages,0
0400000US46,South Dakota,2,State,4224,   Funds held in trust,0
0400000US46,South Dakota,2,State,4225,   Foreign and international securities,0
0400000US46,South Dakota,2,State,4229,   Other nongovernmental securities,1
0400000US46,South Dakota,2,State,43,   Total other investments,1518521
0400000US46,South Dakota,2,State,431,   Real property,0
0400000US46,South Dakota,2,State,432,   Miscellaneous investments,1518521
0400000US46,South Dakota,2,State,6,   Total Membership,54943
0400000US46,South Dakota,2,State,61,   Active membership,38951
0400000US46,South Dakota,2,State,62,   Inactive membership,15992
0400000US46,South Dakota,2,State,7,   Total beneficiaries receiving periodic benefit payments,24563
0400000US46,South Dakota,2,State,8,   Covered payroll,1685628
0400000US46,South Dakota,2,State,9,   Pension obligations,9887095
0400000US46,South Dakota,3,Local,1,   Total Contributions,19151
0400000US46,South Dakota,3,Local,11,   Employee contributions,3356
0400000US46,South Dakota,3,Local,12,   Government contributions,15795
0400000US46,South Dakota,3,Local,121,   State government contributions,0
0400000US46,South Dakota,3,Local,122,   Local government contributions,15795
0400000US46,South Dakota,3,Local,2,   Earnings on investments,79636
0400000US46,South Dakota,3,Local,3,   Total payments,21264
0400000US46,South Dakota,3,Local,31,   Benefits,19447
0400000US46,South Dakota,3,Local,32,   Withdrawals,281
0400000US46,South Dakota,3,Local,39,   Other payments,1536
0400000US46,South Dakota,3,Local,4,   Total cash and investment holdings,465050
0400000US46,South Dakota,3,Local,41,   Total cash and short-term investments,3271
0400000US46,South Dakota,3,Local,411,   Cash and demand deposits,3271
0400000US46,South Dakota,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",0
0400000US46,South Dakota,3,Local,42,   Total securities,436487
0400000US46,South Dakota,3,Local,421,   Governmental securities,21056
0400000US46,South Dakota,3,Local,4211,   Federal government,6359
0400000US46,South Dakota,3,Local,42111,   U.S. Treasury,6359
0400000US46,South Dakota,3,Local,42112,   Federal agency,0
0400000US46,South Dakota,3,Local,4212,   State and local government,14697
0400000US46,South Dakota,3,Local,422,   Nongovernmental securities,415431
0400000US46,South Dakota,3,Local,4221,   Corporate bonds,69364
0400000US46,South Dakota,3,Local,4222,   Corporate stocks,233024
0400000US46,South Dakota,3,Local,4223,   Mortgages,0
0400000US46,South Dakota,3,Local,4224,   Funds held in trust,0
0400000US46,South Dakota,3,Local,4225,   Foreign and international securities,113043
0400000US46,South Dakota,3,Local,4229,   Other nongovernmental securities,0
0400000US46,South Dakota,3,Local,43,   Total other investments,25292
0400000US46,South Dakota,3,Local,431,   Real property,0
0400000US46,South Dakota,3,Local,432,   Miscellaneous investments,25292
0400000US46,South Dakota,3,Local,6,   Total Membership,1174
0400000US46,South Dakota,3,Local,61,   Active membership,1100
0400000US46,South Dakota,3,Local,62,   Inactive membership,74
0400000US46,South Dakota,3,Local,7,   Total beneficiaries receiving periodic benefit payments,673
0400000US46,South Dakota,3,Local,8,   Covered payroll,N
0400000US46,South Dakota,3,Local,9,   Pension obligations,N
0400000US47,Tennessee,1,State and Local ,1,   Total Contributions,1619963
0400000US47,Tennessee,1,State and Local ,11,   Employee contributions,329988
0400000US47,Tennessee,1,State and Local ,12,   Government contributions,1289975
0400000US47,Tennessee,1,State and Local ,121,   State government contributions,352403
0400000US47,Tennessee,1,State and Local ,122,   Local government contributions,937572
0400000US47,Tennessee,1,State and Local ,2,   Earnings on investments,4578658
0400000US47,Tennessee,1,State and Local ,3,   Total payments,2643069
0400000US47,Tennessee,1,State and Local ,31,   Benefits,2498442
0400000US47,Tennessee,1,State and Local ,32,   Withdrawals,96681
0400000US47,Tennessee,1,State and Local ,39,   Other payments,47947
0400000US47,Tennessee,1,State and Local ,4,   Total cash and investment holdings,45875005
0400000US47,Tennessee,1,State and Local ,41,   Total cash and short-term investments,1029727
0400000US47,Tennessee,1,State and Local ,411,   Cash and demand deposits,241613
0400000US47,Tennessee,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",788114
0400000US47,Tennessee,1,State and Local ,42,   Total securities,41556741
0400000US47,Tennessee,1,State and Local ,421,   Governmental securities,8825899
0400000US47,Tennessee,1,State and Local ,4211,   Federal government,8658535
0400000US47,Tennessee,1,State and Local ,42111,   U.S. Treasury,1849321
0400000US47,Tennessee,1,State and Local ,42112,   Federal agency,6809214
0400000US47,Tennessee,1,State and Local ,4212,   State and local government,167364
0400000US47,Tennessee,1,State and Local ,422,   Nongovernmental securities,32730842
0400000US47,Tennessee,1,State and Local ,4221,   Corporate bonds,6421193
0400000US47,Tennessee,1,State and Local ,4222,   Corporate stocks,16878265
0400000US47,Tennessee,1,State and Local ,4223,   Mortgages,42660
0400000US47,Tennessee,1,State and Local ,4224,   Funds held in trust,55226
0400000US47,Tennessee,1,State and Local ,4225,   Foreign and international securities,8763463
0400000US47,Tennessee,1,State and Local ,4229,   Other nongovernmental securities,570035
0400000US47,Tennessee,1,State and Local ,43,   Total other investments,3288537
0400000US47,Tennessee,1,State and Local ,431,   Real property,1926784
0400000US47,Tennessee,1,State and Local ,432,   Miscellaneous investments,1361753
0400000US47,Tennessee,1,State and Local ,6,   Total Membership,287723
0400000US47,Tennessee,1,State and Local ,61,   Active membership,245484
0400000US47,Tennessee,1,State and Local ,62,   Inactive membership,42239
0400000US47,Tennessee,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,152289
0400000US47,Tennessee,1,State and Local ,8,   Covered payroll,N
0400000US47,Tennessee,1,State and Local ,9,   Pension obligations,N
0400000US47,Tennessee,2,State,1,   Total Contributions,1305245
0400000US47,Tennessee,2,State,11,   Employee contributions,270551
0400000US47,Tennessee,2,State,12,   Government contributions,1034694
0400000US47,Tennessee,2,State,121,   State government contributions,348475
0400000US47,Tennessee,2,State,122,   Local government contributions,686219
0400000US47,Tennessee,2,State,2,   Earnings on investments,3382108
0400000US47,Tennessee,2,State,3,   Total payments,1971439
0400000US47,Tennessee,2,State,31,   Benefits,1923743
0400000US47,Tennessee,2,State,32,   Withdrawals,39518
0400000US47,Tennessee,2,State,39,   Other payments,8178
0400000US47,Tennessee,2,State,4,   Total cash and investment holdings,37314473
0400000US47,Tennessee,2,State,41,   Total cash and short-term investments,760673
0400000US47,Tennessee,2,State,411,   Cash and demand deposits,0
0400000US47,Tennessee,2,State,412,"   Time, savings deposits and nonfederal short-term investments",760673
0400000US47,Tennessee,2,State,42,   Total securities,34438156
0400000US47,Tennessee,2,State,421,   Governmental securities,8362207
0400000US47,Tennessee,2,State,4211,   Federal government,8212529
0400000US47,Tennessee,2,State,42111,   U.S. Treasury,1672391
0400000US47,Tennessee,2,State,42112,   Federal agency,6540138
0400000US47,Tennessee,2,State,4212,   State and local government,149678
0400000US47,Tennessee,2,State,422,   Nongovernmental securities,26075949
0400000US47,Tennessee,2,State,4221,   Corporate bonds,4957074
0400000US47,Tennessee,2,State,4222,   Corporate stocks,13386439
0400000US47,Tennessee,2,State,4223,   Mortgages,0
0400000US47,Tennessee,2,State,4224,   Funds held in trust,0
0400000US47,Tennessee,2,State,4225,   Foreign and international securities,7728749
0400000US47,Tennessee,2,State,4229,   Other nongovernmental securities,3687
0400000US47,Tennessee,2,State,43,   Total other investments,2115644
0400000US47,Tennessee,2,State,431,   Real property,1839898
0400000US47,Tennessee,2,State,432,   Miscellaneous investments,275746
0400000US47,Tennessee,2,State,6,   Total Membership,253207
0400000US47,Tennessee,2,State,61,   Active membership,214060
0400000US47,Tennessee,2,State,62,   Inactive membership,39147
0400000US47,Tennessee,2,State,7,   Total beneficiaries receiving periodic benefit payments,127918
0400000US47,Tennessee,2,State,8,   Covered payroll,8611877
0400000US47,Tennessee,2,State,9,   Pension obligations,41913434
0400000US47,Tennessee,3,Local,1,   Total Contributions,314718
0400000US47,Tennessee,3,Local,11,   Employee contributions,59437
0400000US47,Tennessee,3,Local,12,   Government contributions,255281
0400000US47,Tennessee,3,Local,121,   State government contributions,3928
0400000US47,Tennessee,3,Local,122,   Local government contributions,251353
0400000US47,Tennessee,3,Local,2,   Earnings on investments,1196550
